1000 7 
1,10,20,30,40,50,60,
100,100,100,100,100,100,100,
5,10,8,15,35,47,65,
100,100,100,100,100,100,100,
5,7,17,25,35,48,64,
100,100,100,100,100,100,100,
5,8,5,4,4,6,6,
100,100,100,100,100,100,100,
5,10,28,46,66,81,91,
100,100,100,100,100,100,100,
5,6,10,17,32,34,60,
100,100,100,100,100,100,100,
5,13,26,42,55,73,88,
100,100,100,100,100,100,100,
5,2,0,0,0,0,0,
100,100,100,100,100,100,100,
5,6,14,31,40,62,76,
100,100,100,100,100,100,100,
5,12,30,64,70,83,94,
100,100,100,100,100,100,100,
5,12,18,30,38,53,61,
100,100,100,100,100,100,100,
5,4,6,6,14,31,30,
100,100,100,100,100,100,100,
5,12,15,39,68,83,92,
100,100,100,100,100,100,100,
5,8,10,10,31,47,63,
100,100,100,100,100,100,100,
5,12,25,28,41,51,71,
100,100,100,100,100,100,100,
5,8,9,25,39,64,80,
100,100,100,100,100,100,100,
5,6,16,26,45,63,78,
100,100,100,100,100,100,100,
5,8,16,34,56,58,75,
100,100,100,100,100,100,100,
5,11,23,42,55,69,78,
100,100,100,100,100,100,100,
5,15,18,17,32,52,76,
100,100,100,100,100,100,100,
5,16,27,32,47,60,65,
100,100,100,100,100,100,100,
5,22,37,54,68,84,89,
100,100,100,100,100,100,100,
5,17,28,45,63,78,88,
100,100,100,100,100,100,100,
5,9,18,39,70,90,97,
100,100,100,100,100,100,100,
5,10,10,13,27,40,48,
100,100,100,100,100,100,100,
5,14,28,34,64,80,89,
100,100,100,100,100,100,100,
5,10,20,33,50,64,75,
100,100,100,100,100,100,100,
5,11,13,30,52,65,82,
100,100,100,100,100,100,100,
5,15,23,41,58,74,84,
100,100,100,100,100,100,100,
5,7,6,12,17,24,40,
100,100,100,100,100,100,100,
5,16,36,52,66,86,93,
100,100,100,100,100,100,100,
5,17,25,51,67,84,91,
100,100,100,100,100,100,100,
5,9,17,33,57,76,94,
100,100,100,100,100,100,100,
5,12,25,49,68,85,88,
100,100,100,100,100,100,100,
5,12,38,47,69,82,91,
100,100,100,100,100,100,100,
5,5,9,16,24,35,54,
100,100,100,100,100,100,100,
5,4,4,7,14,15,35,
100,100,100,100,100,100,100,
5,6,17,37,58,80,92,
100,100,100,100,100,100,100,
5,11,17,28,48,75,89,
100,100,100,100,100,100,100,
5,13,13,23,31,53,69,
100,100,100,100,100,100,100,
5,10,13,28,41,56,74,
100,100,100,100,100,100,100,
5,18,31,44,55,77,89,
100,100,100,100,100,100,100,
5,14,28,46,66,78,87,
100,100,100,100,100,100,100,
5,11,10,21,29,36,51,
100,100,100,100,100,100,100,
5,12,16,17,39,73,86,
100,100,100,100,100,100,100,
5,13,31,46,64,85,96,
100,100,100,100,100,100,100,
5,10,17,28,30,51,82,
100,100,100,100,100,100,100,
5,13,22,40,52,70,86,
100,100,100,100,100,100,100,
5,12,29,48,67,77,82,
100,100,100,100,100,100,100,
5,13,18,32,48,65,79,
100,100,100,100,100,100,100,
5,6,8,11,32,45,62,
100,100,100,100,100,100,100,
5,11,22,37,48,69,83,
100,100,100,100,100,100,100,
5,11,18,34,41,60,69,
100,100,100,100,100,100,100,
5,8,10,20,35,59,67,
100,100,100,100,100,100,100,
5,14,32,60,76,87,95,
100,100,100,100,100,100,100,
5,4,4,3,5,10,23,
100,100,100,100,100,100,100,
5,11,16,25,26,46,51,
100,100,100,100,100,100,100,
5,5,4,5,9,11,33,
100,100,100,100,100,100,100,
5,11,15,13,27,54,70,
100,100,100,100,100,100,100,
5,14,28,31,38,46,60,
100,100,100,100,100,100,100,
5,3,1,1,3,8,18,
100,100,100,100,100,100,100,
5,12,22,37,53,62,76,
100,100,100,100,100,100,100,
5,8,22,34,45,67,79,
100,100,100,100,100,100,100,
5,7,18,42,66,83,85,
100,100,100,100,100,100,100,
5,6,7,10,16,34,51,
100,100,100,100,100,100,100,
5,7,23,31,58,72,89,
100,100,100,100,100,100,100,
5,10,28,40,56,77,90,
100,100,100,100,100,100,100,
5,6,8,13,23,41,59,
100,100,100,100,100,100,100,
5,5,14,15,32,41,65,
100,100,100,100,100,100,100,
5,14,40,68,84,94,94,
100,100,100,100,100,100,100,
5,6,7,4,10,30,54,
100,100,100,100,100,100,100,
5,10,18,31,50,58,71,
100,100,100,100,100,100,100,
5,12,24,34,38,51,60,
100,100,100,100,100,100,100,
5,14,13,18,34,46,59,
100,100,100,100,100,100,100,
5,8,13,20,29,42,55,
100,100,100,100,100,100,100,
5,7,5,5,6,4,3,
100,100,100,100,100,100,100,
5,16,30,51,76,91,100,
100,100,100,100,100,100,100,
5,12,15,20,40,54,68,
100,100,100,100,100,100,100,
5,10,17,22,33,42,61,
100,100,100,100,100,100,100,
5,14,24,31,43,52,74,
100,100,100,100,100,100,100,
5,12,23,46,51,75,82,
100,100,100,100,100,100,100,
5,13,19,37,52,75,87,
100,100,100,100,100,100,100,
5,3,2,2,2,1,1,
100,100,100,100,100,100,100,
5,11,22,40,57,66,86,
100,100,100,100,100,100,100,
5,10,21,24,39,64,83,
100,100,100,100,100,100,100,
5,7,5,8,10,15,29,
100,100,100,100,100,100,100,
5,4,3,1,0,0,0,
100,100,100,100,100,100,100,
5,4,10,27,41,51,62,
100,100,100,100,100,100,100,
5,10,25,37,58,84,90,
100,100,100,100,100,100,100,
5,18,34,48,78,88,92,
100,100,100,100,100,100,100,
5,10,14,18,35,42,56,
100,100,100,100,100,100,100,
5,8,8,16,27,51,77,
100,100,100,100,100,100,100,
5,10,29,48,64,77,90,
100,100,100,100,100,100,100,
5,9,8,21,21,24,43,
100,100,100,100,100,100,100,
5,9,26,42,60,89,99,
100,100,100,100,100,100,100,
5,7,8,18,33,48,60,
100,100,100,100,100,100,100,
5,10,23,48,59,61,78,
100,100,100,100,100,100,100,
5,10,17,31,43,67,86,
100,100,100,100,100,100,100,
5,14,22,30,41,60,64,
100,100,100,100,100,100,100,
5,9,20,35,51,70,83,
100,100,100,100,100,100,100,
5,10,15,31,45,55,72,
100,100,100,100,100,100,100,
5,4,5,10,17,34,49,
100,100,100,100,100,100,100,
5,9,13,15,38,65,71,
100,100,100,100,100,100,100,
5,9,9,25,37,47,62,
100,100,100,100,100,100,100,
5,3,3,18,15,18,25,
100,100,100,100,100,100,100,
5,7,15,17,33,40,61,
100,100,100,100,100,100,100,
5,7,11,29,42,61,80,
100,100,100,100,100,100,100,
5,4,4,1,0,0,0,
100,100,100,100,100,100,100,
5,14,20,47,61,67,83,
100,100,100,100,100,100,100,
5,13,25,47,57,72,77,
100,100,100,100,100,100,100,
5,8,13,23,26,36,45,
100,100,100,100,100,100,100,
5,4,4,10,11,25,40,
100,100,100,100,100,100,100,
5,4,9,11,32,47,61,
100,100,100,100,100,100,100,
5,2,5,11,30,45,64,
100,100,100,100,100,100,100,
5,11,19,34,46,61,77,
100,100,100,100,100,100,100,
5,11,23,43,59,69,84,
100,100,100,100,100,100,100,
5,8,4,9,13,12,19,
100,100,100,100,100,100,100,
5,6,5,5,9,8,18,
100,100,100,100,100,100,100,
5,10,13,18,40,49,56,
100,100,100,100,100,100,100,
5,14,22,36,48,55,61,
100,100,100,100,100,100,100,
5,7,23,39,58,75,93,
100,100,100,100,100,100,100,
5,5,7,17,36,54,65,
100,100,100,100,100,100,100,
5,6,10,22,38,55,65,
100,100,100,100,100,100,100,
5,15,22,39,43,62,69,
100,100,100,100,100,100,100,
5,6,3,7,12,26,39,
100,100,100,100,100,100,100,
5,12,24,43,65,75,84,
100,100,100,100,100,100,100,
5,8,9,19,24,54,73,
100,100,100,100,100,100,100,
5,18,23,48,64,78,86,
100,100,100,100,100,100,100,
5,14,28,45,57,72,87,
100,100,100,100,100,100,100,
5,13,17,30,43,62,86,
100,100,100,100,100,100,100,
5,11,16,23,29,47,67,
100,100,100,100,100,100,100,
5,10,10,15,19,30,42,
100,100,100,100,100,100,100,
5,8,13,13,21,30,48,
100,100,100,100,100,100,100,
5,10,12,17,25,33,54,
100,100,100,100,100,100,100,
5,10,20,34,50,57,62,
100,100,100,100,100,100,100,
5,5,13,18,23,31,44,
100,100,100,100,100,100,100,
5,12,18,25,42,62,69,
100,100,100,100,100,100,100,
5,19,22,43,62,76,85,
100,100,100,100,100,100,100,
5,10,18,29,45,71,75,
100,100,100,100,100,100,100,
5,15,38,47,58,78,81,
100,100,100,100,100,100,100,
5,8,13,31,57,76,82,
100,100,100,100,100,100,100,
5,5,12,25,42,58,73,
100,100,100,100,100,100,100,
5,10,21,38,56,76,90,
100,100,100,100,100,100,100,
5,6,11,19,23,46,56,
100,100,100,100,100,100,100,
5,11,20,48,73,79,94,
100,100,100,100,100,100,100,
5,18,39,53,64,84,89,
100,100,100,100,100,100,100,
5,13,23,45,62,79,84,
100,100,100,100,100,100,100,
5,6,14,22,39,54,63,
100,100,100,100,100,100,100,
5,14,29,33,41,57,73,
100,100,100,100,100,100,100,
5,11,19,32,44,57,79,
100,100,100,100,100,100,100,
5,19,37,58,73,89,90,
100,100,100,100,100,100,100,
5,9,26,43,63,75,82,
100,100,100,100,100,100,100,
5,19,33,40,66,78,79,
100,100,100,100,100,100,100,
5,9,10,18,37,57,80,
100,100,100,100,100,100,100,
5,5,11,25,32,52,60,
100,100,100,100,100,100,100,
5,4,4,2,3,1,2,
100,100,100,100,100,100,100,
5,7,10,12,16,40,55,
100,100,100,100,100,100,100,
5,11,19,35,54,76,88,
100,100,100,100,100,100,100,
5,8,17,35,57,77,94,
100,100,100,100,100,100,100,
5,6,11,22,29,33,41,
100,100,100,100,100,100,100,
5,15,24,47,64,76,86,
100,100,100,100,100,100,100,
5,12,10,15,36,52,58,
100,100,100,100,100,100,100,
5,9,12,18,22,25,42,
100,100,100,100,100,100,100,
5,9,14,23,33,46,58,
100,100,100,100,100,100,100,
5,8,12,40,54,74,86,
100,100,100,100,100,100,100,
5,13,23,41,47,67,78,
100,100,100,100,100,100,100,
5,8,21,23,42,56,71,
100,100,100,100,100,100,100,
5,13,25,49,65,74,86,
100,100,100,100,100,100,100,
5,8,18,37,45,62,75,
100,100,100,100,100,100,100,
5,10,22,34,63,80,86,
100,100,100,100,100,100,100,
5,9,7,15,16,36,44,
100,100,100,100,100,100,100,
5,15,30,39,49,66,78,
100,100,100,100,100,100,100,
5,12,22,40,57,73,90,
100,100,100,100,100,100,100,
5,9,10,20,26,36,61,
100,100,100,100,100,100,100,
5,11,16,28,61,75,84,
100,100,100,100,100,100,100,
5,14,16,29,49,54,79,
100,100,100,100,100,100,100,
5,4,8,9,9,13,29,
100,100,100,100,100,100,100,
5,15,23,35,48,60,73,
100,100,100,100,100,100,100,
5,5,13,37,47,66,84,
100,100,100,100,100,100,100,
5,9,15,39,54,62,78,
100,100,100,100,100,100,100,
5,11,8,14,22,41,60,
100,100,100,100,100,100,100,
5,11,23,37,58,70,71,
100,100,100,100,100,100,100,
5,6,14,29,45,61,76,
100,100,100,100,100,100,100,
5,6,3,1,8,8,17,
100,100,100,100,100,100,100,
5,12,32,54,71,84,94,
100,100,100,100,100,100,100,
5,15,30,49,66,84,94,
100,100,100,100,100,100,100,
5,10,16,21,24,42,63,
100,100,100,100,100,100,100,
5,8,16,31,47,63,76,
100,100,100,100,100,100,100,
5,10,23,30,52,69,76,
100,100,100,100,100,100,100,
5,7,11,23,31,56,82,
100,100,100,100,100,100,100,
5,8,16,26,35,49,62,
100,100,100,100,100,100,100,
5,10,18,26,39,66,81,
100,100,100,100,100,100,100,
5,9,14,23,38,71,92,
100,100,100,100,100,100,100,
5,11,19,26,38,47,56,
100,100,100,100,100,100,100,
5,7,22,43,58,71,81,
100,100,100,100,100,100,100,
5,6,16,24,43,59,79,
100,100,100,100,100,100,100,
5,10,12,22,38,53,64,
100,100,100,100,100,100,100,
5,4,4,17,31,40,53,
100,100,100,100,100,100,100,
5,5,6,7,10,13,27,
100,100,100,100,100,100,100,
5,13,12,17,34,54,67,
100,100,100,100,100,100,100,
5,12,20,33,62,73,89,
100,100,100,100,100,100,100,
5,15,27,41,55,70,76,
100,100,100,100,100,100,100,
5,15,27,48,66,78,89,
100,100,100,100,100,100,100,
5,4,10,20,34,54,75,
100,100,100,100,100,100,100,
5,17,30,56,80,87,91,
100,100,100,100,100,100,100,
5,14,28,46,72,85,94,
100,100,100,100,100,100,100,
5,14,29,26,41,59,71,
100,100,100,100,100,100,100,
5,8,12,20,30,35,44,
100,100,100,100,100,100,100,
5,15,19,37,55,82,95,
100,100,100,100,100,100,100,
5,10,15,32,59,74,94,
100,100,100,100,100,100,100,
5,14,29,35,46,57,75,
100,100,100,100,100,100,100,
5,12,14,19,45,63,77,
100,100,100,100,100,100,100,
5,13,17,29,29,34,53,
100,100,100,100,100,100,100,
5,8,19,26,37,54,70,
100,100,100,100,100,100,100,
5,19,33,59,72,84,93,
100,100,100,100,100,100,100,
5,12,21,33,61,82,92,
100,100,100,100,100,100,100,
5,8,33,48,62,75,91,
100,100,100,100,100,100,100,
5,15,28,46,63,81,92,
100,100,100,100,100,100,100,
5,9,20,31,51,64,76,
100,100,100,100,100,100,100,
5,7,17,32,52,69,79,
100,100,100,100,100,100,100,
5,8,10,21,41,61,67,
100,100,100,100,100,100,100,
5,8,19,26,36,61,78,
100,100,100,100,100,100,100,
5,7,16,30,57,64,82,
100,100,100,100,100,100,100,
5,14,21,27,45,59,83,
100,100,100,100,100,100,100,
5,10,16,25,48,65,81,
100,100,100,100,100,100,100,
5,14,25,42,62,81,87,
100,100,100,100,100,100,100,
5,11,9,19,43,61,67,
100,100,100,100,100,100,100,
5,13,22,36,52,77,83,
100,100,100,100,100,100,100,
5,5,9,15,24,35,65,
100,100,100,100,100,100,100,
5,12,29,38,57,67,81,
100,100,100,100,100,100,100,
