1000 7 
1,10,20,30,40,50,60,
100,100,100,100,100,100,100,
5,2,1,0,0,0,0,
100,100,100,100,100,100,100,
5,17,13,11,11,5,5,
100,100,100,100,100,100,100,
5,6,9,12,8,19,29,
100,100,100,100,100,100,100,
5,5,9,13,15,11,10,
100,100,100,100,100,100,100,
5,1,0,0,0,0,0,
100,100,100,100,100,100,100,
5,8,8,5,2,5,1,
100,100,100,100,100,100,100,
5,12,14,9,14,18,28,
100,100,100,100,100,100,100,
5,2,3,0,0,0,0,
100,100,100,100,100,100,100,
5,8,8,9,8,13,12,
100,100,100,100,100,100,100,
5,11,20,24,17,18,7,
100,100,100,100,100,100,100,
5,2,3,4,5,10,10,
100,100,100,100,100,100,100,
5,2,1,1,0,0,0,
100,100,100,100,100,100,100,
5,8,16,24,27,30,34,
100,100,100,100,100,100,100,
5,8,11,15,26,36,33,
100,100,100,100,100,100,100,
5,2,0,0,0,0,0,
100,100,100,100,100,100,100,
5,3,4,2,2,2,3,
100,100,100,100,100,100,100,
5,12,20,20,17,28,38,
100,100,100,100,100,100,100,
5,8,5,9,16,24,26,
100,100,100,100,100,100,100,
5,8,5,8,5,6,8,
100,100,100,100,100,100,100,
5,6,5,5,11,14,16,
100,100,100,100,100,100,100,
5,4,6,9,10,15,16,
100,100,100,100,100,100,100,
5,6,7,10,14,14,10,
100,100,100,100,100,100,100,
5,13,10,3,2,0,0,
100,100,100,100,100,100,100,
5,9,7,15,27,29,44,
100,100,100,100,100,100,100,
5,13,17,21,21,24,27,
100,100,100,100,100,100,100,
5,12,10,10,18,20,10,
100,100,100,100,100,100,100,
5,3,0,0,0,0,0,
100,100,100,100,100,100,100,
5,11,10,15,24,34,41,
100,100,100,100,100,100,100,
5,6,10,14,20,25,39,
100,100,100,100,100,100,100,
5,3,6,5,11,22,20,
100,100,100,100,100,100,100,
5,4,9,2,2,3,8,
100,100,100,100,100,100,100,
5,8,5,4,5,8,8,
100,100,100,100,100,100,100,
5,9,6,7,15,26,33,
100,100,100,100,100,100,100,
5,6,7,15,28,34,44,
100,100,100,100,100,100,100,
5,12,15,15,21,27,25,
100,100,100,100,100,100,100,
5,4,4,2,1,1,0,
100,100,100,100,100,100,100,
5,8,8,5,3,5,6,
100,100,100,100,100,100,100,
5,12,15,12,11,6,6,
100,100,100,100,100,100,100,
5,1,0,0,0,0,0,
100,100,100,100,100,100,100,
5,10,11,17,19,15,22,
100,100,100,100,100,100,100,
5,5,8,13,12,11,16,
100,100,100,100,100,100,100,
5,4,9,9,8,6,10,
100,100,100,100,100,100,100,
5,9,4,3,4,12,12,
100,100,100,100,100,100,100,
5,10,13,9,14,22,25,
100,100,100,100,100,100,100,
5,3,5,9,6,6,13,
100,100,100,100,100,100,100,
5,3,1,0,0,0,0,
100,100,100,100,100,100,100,
5,8,19,22,18,12,18,
100,100,100,100,100,100,100,
5,8,10,14,9,8,13,
100,100,100,100,100,100,100,
5,4,6,14,11,9,14,
100,100,100,100,100,100,100,
5,9,21,13,18,24,22,
100,100,100,100,100,100,100,
5,5,4,7,7,1,4,
100,100,100,100,100,100,100,
5,7,14,14,22,33,43,
100,100,100,100,100,100,100,
5,9,15,12,13,9,17,
100,100,100,100,100,100,100,
5,10,16,15,17,21,26,
100,100,100,100,100,100,100,
5,3,6,4,3,2,4,
100,100,100,100,100,100,100,
5,4,2,2,1,1,1,
100,100,100,100,100,100,100,
5,1,1,1,0,0,0,
100,100,100,100,100,100,100,
5,8,9,16,24,27,28,
100,100,100,100,100,100,100,
5,3,2,3,2,6,2,
100,100,100,100,100,100,100,
5,6,8,6,7,10,7,
100,100,100,100,100,100,100,
5,8,10,9,11,9,9,
100,100,100,100,100,100,100,
5,6,4,2,3,4,2,
100,100,100,100,100,100,100,
5,9,7,8,12,16,19,
100,100,100,100,100,100,100,
5,6,7,8,3,1,6,
100,100,100,100,100,100,100,
5,8,6,13,10,6,15,
100,100,100,100,100,100,100,
5,4,3,5,10,7,15,
100,100,100,100,100,100,100,
5,4,7,18,22,34,38,
100,100,100,100,100,100,100,
5,10,13,15,28,19,28,
100,100,100,100,100,100,100,
5,6,10,11,9,16,17,
100,100,100,100,100,100,100,
5,13,11,7,9,17,16,
100,100,100,100,100,100,100,
5,6,1,3,7,2,0,
100,100,100,100,100,100,100,
5,1,0,0,0,0,0,
100,100,100,100,100,100,100,
5,13,14,11,15,19,31,
100,100,100,100,100,100,100,
5,9,10,12,7,6,10,
100,100,100,100,100,100,100,
5,3,0,0,0,0,0,
100,100,100,100,100,100,100,
5,5,4,9,15,23,28,
100,100,100,100,100,100,100,
5,6,6,10,16,17,34,
100,100,100,100,100,100,100,
5,8,10,8,9,15,11,
100,100,100,100,100,100,100,
5,4,9,7,5,4,2,
100,100,100,100,100,100,100,
5,3,4,3,2,1,6,
100,100,100,100,100,100,100,
5,5,5,5,8,20,31,
100,100,100,100,100,100,100,
5,8,9,14,12,12,18,
100,100,100,100,100,100,100,
5,2,2,0,0,0,0,
100,100,100,100,100,100,100,
5,5,6,9,17,22,26,
100,100,100,100,100,100,100,
5,3,2,8,8,7,1,
100,100,100,100,100,100,100,
5,11,12,16,21,39,48,
100,100,100,100,100,100,100,
5,5,8,13,8,8,18,
100,100,100,100,100,100,100,
5,4,9,15,22,23,24,
100,100,100,100,100,100,100,
5,7,8,7,7,12,15,
100,100,100,100,100,100,100,
5,6,6,8,9,10,2,
100,100,100,100,100,100,100,
5,7,7,5,7,9,8,
100,100,100,100,100,100,100,
5,3,8,12,20,25,24,
100,100,100,100,100,100,100,
5,4,2,2,2,3,4,
100,100,100,100,100,100,100,
5,5,7,5,7,12,5,
100,100,100,100,100,100,100,
5,6,4,1,1,1,0,
100,100,100,100,100,100,100,
5,11,19,32,29,35,40,
100,100,100,100,100,100,100,
5,7,6,4,3,9,15,
100,100,100,100,100,100,100,
5,9,12,21,16,26,31,
100,100,100,100,100,100,100,
5,13,14,20,26,33,38,
100,100,100,100,100,100,100,
5,4,5,8,7,4,4,
100,100,100,100,100,100,100,
5,5,4,5,6,6,6,
100,100,100,100,100,100,100,
5,5,7,18,25,34,29,
100,100,100,100,100,100,100,
5,3,2,3,3,1,1,
100,100,100,100,100,100,100,
5,3,1,0,0,0,0,
100,100,100,100,100,100,100,
5,6,9,5,7,9,15,
100,100,100,100,100,100,100,
5,8,12,15,23,31,43,
100,100,100,100,100,100,100,
5,6,7,14,7,3,4,
100,100,100,100,100,100,100,
5,8,7,5,9,8,4,
100,100,100,100,100,100,100,
5,8,4,6,8,10,10,
100,100,100,100,100,100,100,
5,5,5,5,3,9,12,
100,100,100,100,100,100,100,
5,6,10,16,23,31,38,
100,100,100,100,100,100,100,
5,2,1,1,4,9,11,
100,100,100,100,100,100,100,
5,1,0,0,0,0,0,
100,100,100,100,100,100,100,
5,12,17,15,22,23,25,
100,100,100,100,100,100,100,
5,4,17,19,22,18,35,
100,100,100,100,100,100,100,
5,6,6,7,7,8,12,
100,100,100,100,100,100,100,
5,1,1,3,4,5,12,
100,100,100,100,100,100,100,
5,5,5,17,13,24,29,
100,100,100,100,100,100,100,
5,14,16,20,17,19,21,
100,100,100,100,100,100,100,
5,6,1,0,0,0,0,
100,100,100,100,100,100,100,
5,3,1,3,4,10,11,
100,100,100,100,100,100,100,
5,5,3,3,6,10,24,
100,100,100,100,100,100,100,
5,10,29,31,38,37,40,
100,100,100,100,100,100,100,
5,5,9,15,15,18,27,
100,100,100,100,100,100,100,
5,10,6,9,21,37,41,
100,100,100,100,100,100,100,
5,3,4,5,17,21,32,
100,100,100,100,100,100,100,
5,3,5,6,8,8,15,
100,100,100,100,100,100,100,
5,5,3,1,0,0,0,
100,100,100,100,100,100,100,
5,13,16,26,41,48,59,
100,100,100,100,100,100,100,
5,8,11,14,17,11,6,
100,100,100,100,100,100,100,
5,4,7,11,14,18,24,
100,100,100,100,100,100,100,
5,9,13,24,22,26,29,
100,100,100,100,100,100,100,
5,6,8,15,16,33,35,
100,100,100,100,100,100,100,
5,15,19,32,37,44,54,
100,100,100,100,100,100,100,
5,17,19,16,23,27,35,
100,100,100,100,100,100,100,
5,5,12,21,38,38,46,
100,100,100,100,100,100,100,
5,4,4,5,4,5,3,
100,100,100,100,100,100,100,
5,9,5,5,5,1,0,
100,100,100,100,100,100,100,
5,5,8,21,12,18,24,
100,100,100,100,100,100,100,
5,11,17,26,24,41,39,
100,100,100,100,100,100,100,
5,13,6,6,6,11,15,
100,100,100,100,100,100,100,
5,9,3,5,4,7,12,
100,100,100,100,100,100,100,
5,6,2,2,2,0,0,
100,100,100,100,100,100,100,
5,7,8,9,14,16,25,
100,100,100,100,100,100,100,
5,7,7,9,5,3,1,
100,100,100,100,100,100,100,
5,4,4,1,1,0,0,
100,100,100,100,100,100,100,
5,8,6,4,5,8,3,
100,100,100,100,100,100,100,
5,9,14,13,14,22,28,
100,100,100,100,100,100,100,
5,5,5,9,4,6,4,
100,100,100,100,100,100,100,
5,5,5,3,12,16,20,
100,100,100,100,100,100,100,
5,4,2,5,8,11,12,
100,100,100,100,100,100,100,
5,4,7,8,14,15,14,
100,100,100,100,100,100,100,
5,6,7,8,11,13,19,
100,100,100,100,100,100,100,
5,6,12,14,14,18,23,
100,100,100,100,100,100,100,
5,13,13,17,14,12,20,
100,100,100,100,100,100,100,
5,11,22,24,22,34,36,
100,100,100,100,100,100,100,
5,10,12,22,28,34,45,
100,100,100,100,100,100,100,
5,11,13,9,12,9,13,
100,100,100,100,100,100,100,
5,6,8,14,17,21,24,
100,100,100,100,100,100,100,
5,5,8,8,10,7,4,
100,100,100,100,100,100,100,
5,4,4,9,9,10,16,
100,100,100,100,100,100,100,
5,5,2,2,1,3,4,
100,100,100,100,100,100,100,
5,6,4,4,3,3,0,
100,100,100,100,100,100,100,
5,5,3,6,10,15,9,
100,100,100,100,100,100,100,
5,3,5,12,18,29,39,
100,100,100,100,100,100,100,
5,6,14,21,32,40,49,
100,100,100,100,100,100,100,
5,9,11,11,20,31,37,
100,100,100,100,100,100,100,
5,12,12,10,9,10,13,
100,100,100,100,100,100,100,
5,8,17,31,35,44,56,
100,100,100,100,100,100,100,
5,5,15,21,23,34,30,
100,100,100,100,100,100,100,
5,2,3,8,8,11,20,
100,100,100,100,100,100,100,
5,8,9,11,17,21,24,
100,100,100,100,100,100,100,
5,5,3,2,9,15,16,
100,100,100,100,100,100,100,
5,5,9,18,17,33,25,
100,100,100,100,100,100,100,
5,6,12,15,14,16,11,
100,100,100,100,100,100,100,
5,6,8,10,8,9,9,
100,100,100,100,100,100,100,
5,6,2,4,2,6,5,
100,100,100,100,100,100,100,
5,10,12,22,33,44,50,
100,100,100,100,100,100,100,
5,3,4,4,4,5,7,
100,100,100,100,100,100,100,
5,5,2,1,2,3,5,
100,100,100,100,100,100,100,
5,3,1,0,0,0,0,
100,100,100,100,100,100,100,
5,4,4,4,6,8,8,
100,100,100,100,100,100,100,
5,9,5,4,2,2,2,
100,100,100,100,100,100,100,
5,3,3,2,2,2,0,
100,100,100,100,100,100,100,
5,8,11,21,16,23,27,
100,100,100,100,100,100,100,
5,5,11,4,14,22,24,
100,100,100,100,100,100,100,
5,5,1,0,0,0,0,
100,100,100,100,100,100,100,
5,4,1,0,0,0,0,
100,100,100,100,100,100,100,
5,7,10,10,18,21,22,
100,100,100,100,100,100,100,
5,5,4,7,12,15,15,
100,100,100,100,100,100,100,
5,3,0,0,0,0,0,
100,100,100,100,100,100,100,
5,9,5,9,2,1,0,
100,100,100,100,100,100,100,
5,4,1,0,0,0,0,
100,100,100,100,100,100,100,
5,6,8,11,19,25,25,
100,100,100,100,100,100,100,
5,8,9,10,13,17,20,
100,100,100,100,100,100,100,
5,11,17,20,18,20,31,
100,100,100,100,100,100,100,
5,5,5,5,0,0,0,
100,100,100,100,100,100,100,
5,3,10,9,15,22,24,
100,100,100,100,100,100,100,
5,7,4,4,5,2,4,
100,100,100,100,100,100,100,
5,2,7,10,18,27,26,
100,100,100,100,100,100,100,
5,7,9,8,6,11,18,
100,100,100,100,100,100,100,
5,5,10,6,5,4,2,
100,100,100,100,100,100,100,
5,7,3,20,19,19,16,
100,100,100,100,100,100,100,
5,3,1,0,0,0,0,
100,100,100,100,100,100,100,
5,7,12,19,18,28,30,
100,100,100,100,100,100,100,
5,6,11,12,12,10,13,
100,100,100,100,100,100,100,
5,3,2,3,2,0,0,
100,100,100,100,100,100,100,
5,4,4,9,8,2,1,
100,100,100,100,100,100,100,
5,8,10,15,20,30,26,
100,100,100,100,100,100,100,
5,5,10,10,14,21,21,
100,100,100,100,100,100,100,
5,8,4,6,5,4,5,
100,100,100,100,100,100,100,
5,6,10,11,24,25,21,
100,100,100,100,100,100,100,
5,15,16,11,13,22,25,
100,100,100,100,100,100,100,
5,7,6,12,10,16,21,
100,100,100,100,100,100,100,
5,5,4,3,2,1,0,
100,100,100,100,100,100,100,
5,7,9,10,11,14,15,
100,100,100,100,100,100,100,
5,7,9,9,8,13,24,
100,100,100,100,100,100,100,
5,5,8,7,8,10,13,
100,100,100,100,100,100,100,
5,4,2,7,9,10,10,
100,100,100,100,100,100,100,
5,8,8,10,13,13,14,
100,100,100,100,100,100,100,
5,6,6,9,14,15,19,
100,100,100,100,100,100,100,
5,6,5,1,2,2,4,
100,100,100,100,100,100,100,
5,15,9,7,7,5,9,
100,100,100,100,100,100,100,
5,6,10,12,23,22,15,
100,100,100,100,100,100,100,
5,2,4,7,6,11,20,
100,100,100,100,100,100,100,
5,3,4,8,18,26,23,
100,100,100,100,100,100,100,
5,12,17,17,28,31,36,
100,100,100,100,100,100,100,
5,4,7,9,9,16,24,
100,100,100,100,100,100,100,
5,4,2,2,0,0,0,
100,100,100,100,100,100,100,
