1000 7 
1,10,20,30,40,50,60,
100,100,100,100,100,100,100,
5,13,32,65,82,89,97,
100,100,100,100,100,100,100,
5,11,20,31,60,81,93,
100,100,100,100,100,100,100,
5,12,31,57,82,93,97,
100,100,100,100,100,100,100,
5,16,26,48,59,85,96,
100,100,100,100,100,100,100,
5,14,22,45,67,88,97,
100,100,100,100,100,100,100,
5,12,15,36,52,71,91,
100,100,100,100,100,100,100,
5,24,43,63,72,93,99,
100,100,100,100,100,100,100,
5,18,36,61,78,84,94,
100,100,100,100,100,100,100,
5,10,28,48,81,91,97,
100,100,100,100,100,100,100,
5,13,48,74,88,96,98,
100,100,100,100,100,100,100,
5,27,50,83,94,99,100,
100,100,100,100,100,100,100,
5,14,30,49,66,79,92,
100,100,100,100,100,100,100,
5,18,36,71,88,98,99,
100,100,100,100,100,100,100,
5,19,40,56,76,85,96,
100,100,100,100,100,100,100,
5,16,29,56,77,92,95,
100,100,100,100,100,100,100,
5,13,41,68,83,95,98,
100,100,100,100,100,100,100,
5,9,31,54,74,92,99,
100,100,100,100,100,100,100,
5,7,18,37,64,90,94,
100,100,100,100,100,100,100,
5,9,10,30,62,82,96,
100,100,100,100,100,100,100,
5,8,13,37,66,86,93,
100,100,100,100,100,100,100,
5,16,29,51,77,96,99,
100,100,100,100,100,100,100,
5,26,45,60,70,77,89,
100,100,100,100,100,100,100,
5,12,11,23,37,61,83,
100,100,100,100,100,100,100,
5,19,29,49,70,89,97,
100,100,100,100,100,100,100,
5,16,29,53,70,92,96,
100,100,100,100,100,100,100,
5,6,7,16,27,50,66,
100,100,100,100,100,100,100,
5,21,52,78,94,94,97,
100,100,100,100,100,100,100,
5,17,41,53,81,95,97,
100,100,100,100,100,100,100,
5,18,34,58,77,94,97,
100,100,100,100,100,100,100,
5,8,19,37,51,85,96,
100,100,100,100,100,100,100,
5,11,29,57,75,89,96,
100,100,100,100,100,100,100,
5,21,49,77,86,97,100,
100,100,100,100,100,100,100,
5,2,0,0,0,0,0,
100,100,100,100,100,100,100,
5,14,25,36,71,89,94,
100,100,100,100,100,100,100,
5,10,25,53,81,92,96,
100,100,100,100,100,100,100,
5,12,32,48,77,88,97,
100,100,100,100,100,100,100,
5,15,32,60,82,86,95,
100,100,100,100,100,100,100,
5,7,12,28,47,65,88,
100,100,100,100,100,100,100,
5,19,32,55,76,89,98,
100,100,100,100,100,100,100,
5,8,21,51,70,83,93,
100,100,100,100,100,100,100,
5,7,6,8,20,37,62,
100,100,100,100,100,100,100,
5,14,17,36,60,78,95,
100,100,100,100,100,100,100,
5,13,22,47,71,88,99,
100,100,100,100,100,100,100,
5,8,21,37,65,87,93,
100,100,100,100,100,100,100,
5,11,27,55,84,99,100,
100,100,100,100,100,100,100,
5,9,8,13,36,58,75,
100,100,100,100,100,100,100,
5,9,17,25,54,71,89,
100,100,100,100,100,100,100,
5,8,19,33,49,73,94,
100,100,100,100,100,100,100,
5,8,18,37,65,74,89,
100,100,100,100,100,100,100,
5,9,15,32,68,95,99,
100,100,100,100,100,100,100,
5,9,35,47,71,79,88,
100,100,100,100,100,100,100,
5,8,28,46,75,85,92,
100,100,100,100,100,100,100,
5,15,24,38,63,84,92,
100,100,100,100,100,100,100,
5,11,21,46,66,81,94,
100,100,100,100,100,100,100,
5,21,42,58,86,89,93,
100,100,100,100,100,100,100,
5,12,39,54,74,96,95,
100,100,100,100,100,100,100,
5,11,26,47,68,82,93,
100,100,100,100,100,100,100,
5,15,30,55,76,89,95,
100,100,100,100,100,100,100,
5,9,22,50,75,92,97,
100,100,100,100,100,100,100,
5,14,19,38,60,76,92,
100,100,100,100,100,100,100,
5,9,17,47,82,93,99,
100,100,100,100,100,100,100,
5,15,33,62,79,92,97,
100,100,100,100,100,100,100,
5,20,44,67,89,95,97,
100,100,100,100,100,100,100,
5,17,25,46,76,93,99,
100,100,100,100,100,100,100,
5,8,12,28,56,79,83,
100,100,100,100,100,100,100,
5,15,27,58,81,90,93,
100,100,100,100,100,100,100,
5,17,36,50,72,86,95,
100,100,100,100,100,100,100,
5,24,49,67,83,88,95,
100,100,100,100,100,100,100,
5,23,45,69,85,86,96,
100,100,100,100,100,100,100,
5,16,30,54,74,89,99,
100,100,100,100,100,100,100,
5,9,10,27,68,84,88,
100,100,100,100,100,100,100,
5,15,36,54,72,85,93,
100,100,100,100,100,100,100,
5,13,29,40,61,86,95,
100,100,100,100,100,100,100,
5,14,20,45,70,91,96,
100,100,100,100,100,100,100,
5,11,33,54,73,81,94,
100,100,100,100,100,100,100,
5,14,30,49,71,93,100,
100,100,100,100,100,100,100,
5,11,28,43,69,90,94,
100,100,100,100,100,100,100,
5,13,26,49,73,86,96,
100,100,100,100,100,100,100,
5,10,25,50,74,92,95,
100,100,100,100,100,100,100,
5,23,51,73,83,95,98,
100,100,100,100,100,100,100,
5,8,6,16,43,68,86,
100,100,100,100,100,100,100,
5,17,28,57,72,85,98,
100,100,100,100,100,100,100,
5,7,10,12,31,63,90,
100,100,100,100,100,100,100,
5,17,37,57,81,86,94,
100,100,100,100,100,100,100,
5,22,49,68,83,97,99,
100,100,100,100,100,100,100,
5,14,29,36,54,77,94,
100,100,100,100,100,100,100,
5,21,34,58,79,93,99,
100,100,100,100,100,100,100,
5,9,21,52,79,94,100,
100,100,100,100,100,100,100,
5,9,32,52,72,91,98,
100,100,100,100,100,100,100,
5,9,23,35,60,77,83,
100,100,100,100,100,100,100,
5,15,30,45,67,91,96,
100,100,100,100,100,100,100,
5,11,38,62,85,91,99,
100,100,100,100,100,100,100,
5,11,25,36,62,82,88,
100,100,100,100,100,100,100,
5,14,51,69,88,93,96,
100,100,100,100,100,100,100,
5,9,12,30,61,79,93,
100,100,100,100,100,100,100,
5,16,41,63,85,96,100,
100,100,100,100,100,100,100,
5,14,25,58,79,90,93,
100,100,100,100,100,100,100,
5,5,15,19,42,69,87,
100,100,100,100,100,100,100,
5,17,32,65,79,97,100,
100,100,100,100,100,100,100,
5,15,38,60,91,96,99,
100,100,100,100,100,100,100,
5,7,17,34,61,81,93,
100,100,100,100,100,100,100,
5,11,29,45,66,87,91,
100,100,100,100,100,100,100,
5,10,23,42,65,75,88,
100,100,100,100,100,100,100,
5,15,42,68,89,93,96,
100,100,100,100,100,100,100,
5,10,17,44,72,93,97,
100,100,100,100,100,100,100,
5,16,36,73,90,92,95,
100,100,100,100,100,100,100,
5,11,27,57,80,95,97,
100,100,100,100,100,100,100,
5,17,31,58,70,86,97,
100,100,100,100,100,100,100,
5,16,43,65,81,94,98,
100,100,100,100,100,100,100,
5,12,24,43,69,92,99,
100,100,100,100,100,100,100,
5,27,51,75,89,99,98,
100,100,100,100,100,100,100,
5,14,31,52,83,95,99,
100,100,100,100,100,100,100,
5,18,33,61,76,88,96,
100,100,100,100,100,100,100,
5,17,28,48,77,87,97,
100,100,100,100,100,100,100,
5,9,18,30,50,68,82,
100,100,100,100,100,100,100,
5,14,30,51,78,93,96,
100,100,100,100,100,100,100,
5,10,26,42,70,76,89,
100,100,100,100,100,100,100,
5,13,31,48,70,88,99,
100,100,100,100,100,100,100,
5,7,14,33,62,76,87,
100,100,100,100,100,100,100,
5,16,26,43,75,89,94,
100,100,100,100,100,100,100,
5,19,48,70,90,100,100,
100,100,100,100,100,100,100,
5,10,28,46,74,88,91,
100,100,100,100,100,100,100,
5,9,29,64,78,94,95,
100,100,100,100,100,100,100,
5,23,45,74,93,98,100,
100,100,100,100,100,100,100,
5,8,17,50,69,83,90,
100,100,100,100,100,100,100,
5,9,20,44,67,76,85,
100,100,100,100,100,100,100,
5,13,47,73,90,99,100,
100,100,100,100,100,100,100,
5,9,11,25,45,71,92,
100,100,100,100,100,100,100,
5,9,16,31,61,79,93,
100,100,100,100,100,100,100,
5,16,36,55,77,88,94,
100,100,100,100,100,100,100,
5,19,41,65,89,96,98,
100,100,100,100,100,100,100,
5,15,33,49,74,87,96,
100,100,100,100,100,100,100,
5,15,32,59,66,85,92,
100,100,100,100,100,100,100,
5,16,35,58,72,88,95,
100,100,100,100,100,100,100,
5,18,28,52,79,87,92,
100,100,100,100,100,100,100,
5,10,21,50,69,87,92,
100,100,100,100,100,100,100,
5,9,15,28,43,69,88,
100,100,100,100,100,100,100,
5,13,21,34,63,81,93,
100,100,100,100,100,100,100,
5,22,51,70,86,89,96,
100,100,100,100,100,100,100,
5,29,56,82,91,97,100,
100,100,100,100,100,100,100,
5,10,22,40,66,91,100,
100,100,100,100,100,100,100,
5,11,41,72,93,100,100,
100,100,100,100,100,100,100,
5,12,17,39,68,83,96,
100,100,100,100,100,100,100,
5,16,37,63,85,86,92,
100,100,100,100,100,100,100,
5,10,30,55,74,87,92,
100,100,100,100,100,100,100,
5,3,7,15,31,51,66,
100,100,100,100,100,100,100,
5,16,19,35,50,77,84,
100,100,100,100,100,100,100,
5,21,37,69,84,92,97,
100,100,100,100,100,100,100,
5,18,32,59,83,90,94,
100,100,100,100,100,100,100,
5,9,22,40,75,85,96,
100,100,100,100,100,100,100,
5,12,30,57,80,91,95,
100,100,100,100,100,100,100,
5,16,44,65,81,91,99,
100,100,100,100,100,100,100,
5,13,27,45,79,86,93,
100,100,100,100,100,100,100,
5,8,24,38,66,92,98,
100,100,100,100,100,100,100,
5,8,15,25,40,72,85,
100,100,100,100,100,100,100,
5,11,18,34,63,78,86,
100,100,100,100,100,100,100,
5,19,36,52,81,94,99,
100,100,100,100,100,100,100,
5,23,33,56,76,91,96,
100,100,100,100,100,100,100,
5,13,35,63,76,94,97,
100,100,100,100,100,100,100,
5,23,52,67,83,89,94,
100,100,100,100,100,100,100,
5,13,22,35,55,77,96,
100,100,100,100,100,100,100,
5,5,7,11,20,39,65,
100,100,100,100,100,100,100,
5,13,18,38,51,68,84,
100,100,100,100,100,100,100,
5,33,58,77,88,98,100,
100,100,100,100,100,100,100,
5,11,19,52,58,80,91,
100,100,100,100,100,100,100,
5,11,24,37,49,64,80,
100,100,100,100,100,100,100,
5,15,42,61,76,87,94,
100,100,100,100,100,100,100,
5,13,42,66,84,94,95,
100,100,100,100,100,100,100,
5,10,19,44,68,84,93,
100,100,100,100,100,100,100,
5,9,28,48,71,92,92,
100,100,100,100,100,100,100,
5,12,22,41,67,88,94,
100,100,100,100,100,100,100,
5,14,23,39,71,89,97,
100,100,100,100,100,100,100,
5,15,20,35,55,81,86,
100,100,100,100,100,100,100,
5,16,36,61,87,94,95,
100,100,100,100,100,100,100,
5,15,43,65,83,98,99,
100,100,100,100,100,100,100,
5,21,45,68,81,90,94,
100,100,100,100,100,100,100,
5,10,25,51,77,95,98,
100,100,100,100,100,100,100,
5,14,37,57,82,88,94,
100,100,100,100,100,100,100,
5,12,34,54,73,85,96,
100,100,100,100,100,100,100,
5,15,23,44,71,84,94,
100,100,100,100,100,100,100,
5,11,36,59,78,92,100,
100,100,100,100,100,100,100,
5,18,51,77,92,94,97,
100,100,100,100,100,100,100,
5,7,19,51,76,86,96,
100,100,100,100,100,100,100,
5,24,35,59,83,94,98,
100,100,100,100,100,100,100,
5,25,50,78,88,96,99,
100,100,100,100,100,100,100,
5,18,40,66,85,94,100,
100,100,100,100,100,100,100,
5,8,14,27,53,70,95,
100,100,100,100,100,100,100,
5,6,15,31,50,81,96,
100,100,100,100,100,100,100,
5,9,28,54,82,88,94,
100,100,100,100,100,100,100,
5,9,27,42,80,90,99,
100,100,100,100,100,100,100,
5,5,4,15,28,58,73,
100,100,100,100,100,100,100,
5,15,35,63,77,95,99,
100,100,100,100,100,100,100,
5,17,38,59,87,96,100,
100,100,100,100,100,100,100,
5,11,20,41,61,82,94,
100,100,100,100,100,100,100,
5,15,30,48,68,88,93,
100,100,100,100,100,100,100,
5,13,26,56,80,94,97,
100,100,100,100,100,100,100,
5,8,11,17,47,73,91,
100,100,100,100,100,100,100,
5,6,21,48,73,81,89,
100,100,100,100,100,100,100,
5,10,15,42,62,88,94,
100,100,100,100,100,100,100,
5,29,56,85,93,98,100,
100,100,100,100,100,100,100,
5,10,12,13,34,62,81,
100,100,100,100,100,100,100,
5,12,27,58,78,90,96,
100,100,100,100,100,100,100,
5,16,23,47,68,85,95,
100,100,100,100,100,100,100,
5,14,26,45,69,86,93,
100,100,100,100,100,100,100,
5,15,54,83,92,96,100,
100,100,100,100,100,100,100,
5,14,33,66,81,90,96,
100,100,100,100,100,100,100,
5,8,20,35,59,78,94,
100,100,100,100,100,100,100,
5,13,23,50,71,82,91,
100,100,100,100,100,100,100,
5,16,43,76,88,98,98,
100,100,100,100,100,100,100,
5,16,31,58,85,97,99,
100,100,100,100,100,100,100,
5,12,30,63,84,90,99,
100,100,100,100,100,100,100,
5,13,21,41,58,78,94,
100,100,100,100,100,100,100,
5,18,54,76,91,98,100,
100,100,100,100,100,100,100,
5,24,54,75,91,95,97,
100,100,100,100,100,100,100,
5,3,8,14,43,70,86,
100,100,100,100,100,100,100,
5,9,12,25,45,54,86,
100,100,100,100,100,100,100,
5,15,34,60,82,92,96,
100,100,100,100,100,100,100,
5,11,18,36,61,82,91,
100,100,100,100,100,100,100,
5,35,63,74,87,93,100,
100,100,100,100,100,100,100,
5,15,24,51,67,78,94,
100,100,100,100,100,100,100,
5,15,34,61,85,93,98,
100,100,100,100,100,100,100,
5,13,36,58,80,91,98,
100,100,100,100,100,100,100,
5,12,24,49,62,82,92,
100,100,100,100,100,100,100,
5,16,17,43,67,85,92,
100,100,100,100,100,100,100,
5,21,49,78,88,98,100,
100,100,100,100,100,100,100,
5,15,39,61,74,93,95,
100,100,100,100,100,100,100,
5,19,27,49,69,82,88,
100,100,100,100,100,100,100,
5,4,6,11,24,45,79,
100,100,100,100,100,100,100,
5,12,31,54,75,90,95,
100,100,100,100,100,100,100,
